DPU Throughput
timestamp,FPS

DDR Bandwidth
timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
995217.56,178.09,3.69,178.75,64.45,0,0,0,0,0,0,
995207.38,178.14,3.47,176.95,56.31,0,0,0,0,0,0,
995197.14,181,3.57,180.03,63.72,0,0,0,0,0,0,
995186.96,182.04,3.65,174.14,54.09,0,0,0,0,0,0,
995176.77,185.22,4.01,182.34,60.06,0,0,0,0,0,0,
995166.59,176.6,3.7,175.38,61.27,0,0,0,0,0,0,
995156.40,180.58,3.79,180.79,61.92,0,0,0,0,0,0,
995146.21,183.56,3.74,182.78,66.71,0,0,0,0,0,0,
995136.02,178.23,3.41,175.14,58.36,0,0,0,0,0,0,
995125.82,178.45,3.8,174,57.78,0,0,0,0,0,0,
995115.64,180.09,3.65,178.31,56.41,0,0,0,0,0,0,
995105.44,175.35,3.65,175.36,64.15,0,0,0,0,0,0,
995095.25,184.91,4.01,184.69,66.84,0,0,0,0,0,0,
995085.06,177.96,3.32,176.71,58.19,0,0,0,0,0,0,
995074.87,182.53,3.72,173.25,58.05,0,0,0,0,0,0,
995064.68,178.94,3.7,176.72,59.66,0,0,0,0,0,0,
995054.50,184.83,3.6,181.49,57.62,0,0,0,0,0,0,
995044.31,170.46,3.78,168.31,61.12,0,0,0,0,0,0,
995034.12,180.95,3.69,179.18,58.67,0,0,0,0,0,0,
995023.94,179.99,3.67,180.11,63.27,0,0,0,0,0,0,
995013.74,177.21,3.68,175.51,59.25,0,0,0,0,0,0,
995003.55,177.19,3.56,175.81,53.8,0,0,0,0,0,0,
994993.37,183.94,3.68,184.86,61,0,0,0,0,0,0,
994983.18,171.91,3.89,169.86,64.97,0,0,0,0,0,0,
994972.98,182.36,4.03,180.9,68.47,0,0,0,0,0,0,
994962.80,178.71,3.62,178.32,59.09,0,0,0,0,0,0,
994952.60,174.73,3.79,175.33,61.05,0,0,0,0,0,0,
994942.41,177.72,3.91,180.06,61.29,0,0,0,0,0,0,
994932.23,179.21,3.59,179.9,57.22,0,0,0,0,0,0,
994922.04,173.35,3.52,175.69,60.65,0,0,0,0,0,0,
994911.85,171.48,3.84,177.01,63.78,0,0,0,0,0,0,
994901.67,182.56,3.4,184.31,56.4,0,0,0,0,0,0,
994891.48,171.16,3.76,171.32,66.18,0,0,0,0,0,0,
994881.28,174.85,3.51,177.01,63.39,0,0,0,0,0,0,
994871.09,179.67,3.68,178.29,63.12,0,0,0,0,0,0,
994860.91,175.33,3.81,177.18,63.16,0,0,0,0,0,0,
994850.72,179.56,3.74,181.79,59.08,0,0,0,0,0,0,
994840.51,176.17,3.74,179.88,62.79,0,0,0,0,0,0,
994830.33,174.82,3.66,178.17,59.34,0,0,0,0,0,0,
994820.15,179.9,3.81,175.68,55.41,0,0,0,0,0,0,
994809.97,183.78,3.81,182.83,62.14,0,0,0,0,0,0,
994799.78,177.39,4.02,176.62,70.72,0,0,0,0,0,0,
994789.60,183.42,3.44,179.2,56,0,0,0,0,0,0,
994779.41,172.65,3.48,171,61.72,0,0,0,0,0,0,
994769.23,172.45,3.77,175.44,63.69,0,0,0,0,0,0,
994759.04,172.38,3.43,179.12,66.3,0,0,0,0,0,0,
994748.86,180.37,3.88,175.32,61.55,0,0,0,0,0,0,
994738.67,174.8,3.56,176.85,58.92,0,0,0,0,0,0,
994728.47,166.98,3.13,170.25,63.2,0,0,0,0,0,0,
994718.29,180.86,3.84,182.58,66.01,0,0,0,0,0,0,
994708.09,171.21,3.59,167.05,60.02,0,0,0,0,0,0,
994697.89,179.88,3.99,178.73,67.8,0,0,0,0,0,0,
994687.71,174.75,3.55,177.62,66.07,0,0,0,0,0,0,
994677.52,125.42,2.65,124.92,47.06,0,0,0,0,0,0,
994667.34,1.08,0.02,1.01,0.33,0,0,0,0,0,0,
994657.17,0.47,0.01,0.7,0.2,0,0,0,0,0,0,
994646.98,111.64,2.31,113.36,43.04,0,0,0,0,0,0,
994636.79,72.59,3.49,73.61,60.82,0,0,0,0,0,0,
994626.62,2.08,0.09,1.36,1.12,0,0,0,0,0,0,
994616.44,0.42,0.04,0.2,0.38,0,0,0,0,0,0,
994606.26,132.48,9.47,131.97,151.76,0,0,0,0,0,0,
994596.07,122.94,10.43,121.18,165.27,0,0,0,0,0,0,
994585.88,123.56,10.43,122.62,166.59,0,0,0,0,0,0,
994575.68,124.86,7.91,124.47,125.35,0,0,0,0,0,0,
994565.51,0,0,0.01,0.03,0,0,0,0,0,0,
994555.33,0.25,0.01,0.18,0.11,0,0,0,0,0,0,
994545.16,0.56,0.02,0.36,0.15,0,0,0,0,0,0,
994534.98,1.8,0.04,1.02,0.3,0,0,0,0,0,0,
994524.79,8.6,0.15,8.47,2.65,0,0,0,0,0,0,

